experiment_id,run_id,case_id,landscape,instance_name,instance_group,method,objective_type,risk_measure,alpha,cvar_beta,cvar_lambda,seed,train_count,test_count,train_graph_rt_ratio,train_graph_adag_ratio,train_graph_gdg_ratio,train_graph_nfr_ratio,train_graph_empty_ratio,test_graph_rt_ratio,test_graph_adag_ratio,test_graph_gdg_ratio,test_graph_nfr_ratio,test_graph_empty_ratio,instance_graph_rt_ratio,instance_graph_adag_ratio,instance_graph_gdg_ratio,instance_graph_nfr_ratio,instance_graph_empty_ratio,time_limit_sec,threads,solver_status,termination_reason,has_incumbent,objective_value,best_bound,mip_gap,runtime_sec,wall_time_sec,num_nodes,num_iterations,lp_relaxation_value,lp_relaxation_value_initial,lp_relaxation_value_final,lp_relaxation_improvement_abs,lp_relaxation_improvement_pct,uses_llbi,uses_root_cuts,uses_coverage_llbi,uses_path_llbi,uses_projected_coverage_llbi,uses_projected_path_llbi,uses_projected_llbi_poly,uses_projected_llbi_exp,uses_combinatorial_benders,combinatorial_benders_scenario_order,uses_global_dominance,uses_conditional_zero_benefit_fixing,benders_lazy_cuts_added,root_user_cuts_added,llbi_cuts_added,coverage_llbi_cuts_added,path_llbi_cuts_added,projected_llbi_cuts_added,projected_llbi_total_nonzeros,combinatorial_benders_cuts_added,dominator_cuts_added,separator_cuts_added,global_dominance_candidates_removed,conditional_zero_benefit_fixings_attempted,conditional_zero_benefit_fixings_applied,num_variables,num_constraints,num_binary_variables,num_continuous_variables,train_expected_burned_area,test_expected_burned_area,train_cvar_burned_area,test_cvar_burned_area,train_worst10_burned_area,test_worst10_burned_area,train_eval_runtime_sec,test_eval_runtime_sec,paired_reburn_train_expected_burned_area,paired_reburn_train_cvar_burned_area,paired_reburn_train_worst10_burned_area,paired_reburn_train_eval_runtime_sec
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-CVaR-LLBI-RootCuts,cvar,cvar,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,417.40000000,343.97769145,0.17590395,1801.30781794,1814.734637,234993,3653263,,,,0.00000000,0.00000000,1,1,0,0,0,0,0,0,0,,0,0,1833,,100,0,0,0,0,0,0,0,0,0,0,1801,2111,,,245.09000000,264.01700000,,,417.40000000,587.32000000,0.02421935,0.24562626,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,cvar,cvar,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,409.80000000,368.89449804,0.09981821,1850.92036786,1863.960429,119127,2219094,0.00000000,0.00000000,339.36541846,339.36541846,33936.54184573,1,1,1,0,1,0,0,1,0,,0,0,571,,0,1296,0,1296,765009,0,0,0,0,0,0,1801,2049,,,243.45000000,251.01900000,,,409.80000000,534.08000000,0.02380700,0.24236630,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,cvar,cvar,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,409.00000000,385.81496702,0.05668712,1810.02878201,1824.433976,98274,2169582,0.00000000,0.00000000,362.30630146,362.30630146,36230.63014612,1,1,0,1,0,1,0,1,0,,0,0,165,,0,0,1783,1783,1058734,0,0,0,0,0,0,1801,2077,,,244.89000000,253.21900000,,,409.00000000,536.97000000,0.02224464,0.25324112,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-CVaR-RootCuts,cvar,cvar,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,416.30000000,344.72350671,0.17193489,1800.71709434,1814.272512,206796,3631098,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,,0,0,4100,,0,0,0,0,0,0,0,0,0,0,0,1801,4272,,,243.97000000,243.61900000,,,416.30000000,524.50000000,0.02500555,0.25266945,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR,cvar,cvar,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,480.50000000,328.03524254,0.31730439,1909.72657817,1922.802784,0,21194,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,40,0,0,0,0,0,0,586310,0,0,0,0,0,1801,586411,,,223.35000000,241.05400000,,,480.50000000,538.67000000,0.02017435,0.21241687,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR-EtaDesc,cvar,cvar,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,480.50000000,362.64329548,0.24527930,1892.04702087,1905.557789,0,55576,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,60,0,0,0,0,0,0,663550,0,0,0,0,0,1801,663651,,,223.35000000,241.05400000,,,480.50000000,538.67000000,0.02256670,0.24346934,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-SAA-CVaR,cvar,cvar,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,426.00000000,366.49862502,0.13967459,1800.11458997,1812.915040,46,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161701,112364,,,243.51000000,256.09700000,,,425.00000000,547.40000000,0.02464300,0.24847577,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-LLBI-RootCuts,expected,expected,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,224.66000000,205.24411324,0.08642343,1801.03063215,1812.149756,50142,2060471,,,,0.00000000,0.00000000,1,1,0,0,0,0,0,0,0,,0,0,10789,,100,0,0,0,0,0,0,0,0,0,0,1700,10975,,,224.66000000,233.21100000,,,465.40000000,526.08000000,0.02218304,0.21246898,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,expected,expected,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Feasible,,1,221.61000000,216.23074882,0.02427350,1826.78927488,1840.030807,86606,3758421,0.00000000,0.00000000,198.43806061,198.43806061,19843.80606061,1,1,1,0,1,0,0,1,0,,0,0,4274,,0,1151,0,1151,548216,0,0,0,0,0,0,1700,5510,,,221.61000000,236.58500000,,,461.90000000,519.28000000,0.01930229,0.25996300,,,,
fpp_new_instances_scaling_new40x40,,case00,new40x40,new40x40,shortest_path,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,expected,expected,0.01,0.9,1.0,20460629,100,1000,0.080000,0.900000,0.000000,0.000000,0.020000,0.090000,0.900000,0.000000,0.000000,0.010000,0.080000,0.900000,0.000000,0.000000,0.020000,1800,1,Optimal,,1,221.47000000,221.26105551,0.00094344,15.73631478,27.860794,145,20544,0.00000000,0.00000000,218.38000000,218.38000000,21838.00000000,1,1,0,1,0,1,0,1,0,,0,0,17,,0,0,1181,1181,584834,0,0,0,0,0,0,1700,1199,,,221.47000000,235.56600000,,,462.50000000,518.49000000,0.02081787,0.21650029,,,,
