experiment_id,case_id,run_id,timestamp,landscape,method,alpha,budget,train_scenario_count,test_scenario_count,objective_metric,train_ids,test_ids,solver_status,objective_in_sample,best_bound,mip_gap,runtime_seconds,solver_status_code,explored_nodes,num_variables,num_constraints,solver_iterations,cuts_added,max_cut_violation,benders_iterations,benders_cuts_added,benders_final_max_cut_violation,benders_largest_intermediate_cut_violation,benders_termination_reason,benders_master_solve_time_sec,benders_subproblem_time_sec,benders_subproblems_solved,benders_average_subproblem_time_sec,benders_max_subproblem_time_sec,benders_use_lifted_lower_bounds,benders_lifted_lower_bound_count,benders_lifted_lower_bound_precompute_time_sec,branch_benders_lazy_cuts_added,branch_benders_candidate_incumbents_checked,branch_benders_max_cut_violation,branch_benders_candidate_callback_calls,branch_benders_subproblems_attempted,branch_benders_subproblems_solved,branch_benders_subproblem_time_sec,branch_benders_average_subproblem_time_sec,branch_benders_max_subproblem_time_sec,branch_benders_callback_time_sec,branch_benders_cut_construction_time_sec,branch_benders_lazy_cut_insertion_time_sec,branch_benders_violated_cuts,branch_benders_nonviolated_cuts,branch_benders_skipped_cuts,branch_benders_duplicate_cuts,combinatorial_benders_enabled,combinatorial_benders_lift_mode,combinatorial_benders_cut_sampling_ratio,combinatorial_benders_fractional_separation_enabled,combinatorial_benders_initial_cuts_enabled,combinatorial_benders_integer_cuts_added,combinatorial_benders_fractional_cuts_added,combinatorial_benders_initial_cuts_added,combinatorial_benders_scenarios_checked,combinatorial_benders_separation_time_sec,combinatorial_benders_avg_paths_per_cut,combinatorial_benders_avg_cut_nonzeros,combinatorial_benders_num_violated_cuts,coverage_llbi_enabled,coverage_llbi_num_zeta_vars,coverage_llbi_num_constraints,coverage_llbi_precompute_time_sec,path_llbi_enabled,path_llbi_num_b_vars,path_llbi_num_path_constraints,path_llbi_num_paths_used,path_llbi_precompute_time_sec,global_dominance_enabled,global_dominance_candidates_removed,global_dominance_equivalence_classes,global_dominance_precompute_time_sec,conditional_zero_benefit_enabled,conditional_zero_benefit_fixings_attempted,conditional_zero_benefit_fixings_applied,conditional_zero_benefit_time_sec,branch_benders_use_root_user_cuts,branch_benders_root_user_cuts_added,branch_benders_root_user_cut_rounds,branch_benders_root_user_cut_max_violation,restricted_candidate_enabled,restricted_candidate_exact_mode,restricted_candidate_initial_active_count,restricted_candidate_final_active_count,restricted_candidate_final_active_fraction,restricted_candidate_eventually_activated_all,restricted_candidate_rounds,restricted_candidate_cut_pool_size,restricted_candidate_heuristic_mode_enabled,restricted_candidate_stopped_before_full_activation,restricted_candidate_global_optimality_certified,fpp_mode,formulation,dominator_cuts_enabled,separator_cuts_enabled,greedy_warm_start_enabled,local_search_enabled,compact_node_count,eligible_node_count,total_observed_scenario_nodes,total_scenario_arcs,separator_cuts_added,separator_min_cut_calls,separator_callback_invocations,separator_duplicate_cuts_skipped,separator_large_cuts_skipped,separator_time_sec,dominator_cuts_added,dominator_aggregate_cuts_added,dominator_individual_cuts_added,dominator_dag_scenarios,dominator_fallback_scenarios,dominator_preprocessing_time_sec,heuristic_time_sec,heuristic_objective,heuristic_exact_evaluations,heuristic_selected_count,evaluator_objective,evaluator_abs_diff,evaluator_rel_diff,validation_status,risk_measure,cvar_beta,cvar_lambda,train_cvar_burned_area,test_cvar_burned_area,selected_firebreaks,warm_start_used,mip_start_accepted,warm_start_source,warm_start_valid_nodes,warm_start_ignored_nodes,warm_start_notes,train_expected_burned_area,train_worst_10pct_burned_area,test_expected_burned_area,test_worst_10pct_burned_area,train_evaluation_runtime_seconds,test_evaluation_runtime_seconds,test_scenario_loading_runtime_seconds,train_graph_classification_ratios,test_graph_classification_ratios,graph_type_note,notes
,-1,sub20_case01_alpha002_fpp_branch_benders_coveragellbi_rootcuts_na_coveragellbi,2026-05-28T20:15:33Z,Sub20,FPP-Branch-Benders-RootCuts-CoverageLLBI,0.02000000,8,100,900,expected_burned_area_branch_benders_lazy_subproblems,1;5;14;17;20;30;38;50;51;55;62;66;77;82;113;120;125;129;137;155;194;222;223;243;246;249;251;257;262;279;280;285;288;301;304;308;309;339;352;357;365;370;380;384;411;415;422;426;430;433;434;457;466;478;485;490;509;521;547;592;596;603;615;618;627;643;650;674;692;699;712;732;743;747;750;755;759;785;806;824;835;839;842;852;865;872;884;895;920;923;932;935;945;946;951;952;959;961;970;979,2;3;4;6;7;8;9;10;11;12;13;15;16;18;19;21;22;23;24;25;26;27;28;29;31;32;33;34;35;36;37;39;40;41;42;43;44;45;46;47;48;49;52;53;54;56;57;58;59;60;61;63;64;65;67;68;69;70;71;72;73;74;75;76;78;79;80;81;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;114;115;116;117;118;119;121;122;123;124;126;127;128;130;131;132;133;134;135;136;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;244;245;247;248;250;252;253;254;255;256;258;259;260;261;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;281;282;283;284;286;287;289;290;291;292;293;294;295;296;297;298;299;300;302;303;305;306;307;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;340;341;342;343;344;345;346;347;348;349;350;351;353;354;355;356;358;359;360;361;362;363;364;366;367;368;369;371;372;373;374;375;376;377;378;379;381;382;383;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;412;413;414;416;417;418;419;420;421;423;424;425;427;428;429;431;432;435;436;437;438;439;440;441;442;443;444;445;446;447;448;449;450;451;452;453;454;455;456;458;459;460;461;462;463;464;465;467;468;469;470;471;472;473;474;475;476;477;479;480;481;482;483;484;486;487;488;489;491;492;493;494;495;496;497;498;499;500;501;502;503;504;505;506;507;508;510;511;512;513;514;515;516;517;518;519;520;522;523;524;525;526;527;528;529;530;531;532;533;534;535;536;537;538;539;540;541;542;543;544;545;546;548;549;550;551;552;553;554;555;556;557;558;559;560;561;562;563;564;565;566;567;568;569;570;571;572;573;574;575;576;577;578;579;580;581;582;583;584;585;586;587;588;589;590;591;593;594;595;597;598;599;600;601;602;604;605;606;607;608;609;610;611;612;613;614;616;617;619;620;621;622;623;624;625;626;628;629;630;631;632;633;634;635;636;637;638;639;640;641;642;644;645;646;647;648;649;651;652;653;654;655;656;657;658;659;660;661;662;663;664;665;666;667;668;669;670;671;672;673;675;676;677;678;679;680;681;682;683;684;685;686;687;688;689;690;691;693;694;695;696;697;698;700;701;702;703;704;705;706;707;708;709;710;711;713;714;715;716;717;718;719;720;721;722;723;724;725;726;727;728;729;730;731;733;734;735;736;737;738;739;740;741;742;744;745;746;748;749;751;752;753;754;756;757;758;760;761;762;763;764;765;766;767;768;769;770;771;772;773;774;775;776;777;778;779;780;781;782;783;784;786;787;788;789;790;791;792;793;794;795;796;797;798;799;800;801;802;803;804;805;807;808;809;810;811;812;813;814;815;816;817;818;819;820;821;822;823;825;826;827;828;829;830;831;832;833;834;836;837;838;840;841;843;844;845;846;847;848;849;850;851;853;854;855;856;857;858;859;860;861;862;863;864;866;867;868;869;870;871;873;874;875;876;877;878;879;880;881;882;883;885;886;887;888;889;890;891;892;893;894;896;897;898;899;900;901;902;903;904;905;906;907;908;909;910;911;912;913;914;915;916;917;918;919;921;922;924;925;926;927;928;929;930;931;933;934;936;937;938;939;940;941;942;943;944;947;948;949;950;953;954;955;956;957;958;960;962;963;964;965;966;967;968;969;971;972;973;974;975;976;977;978;980;981;982;983;984;985;986;987;988;989;990;991;992;993;994;995;996;997;998;999;1000,Optimal,85.20000000,85.20000000,0.00000000,56.24638750,1,19,16024,15715,61570,30,0.00000000,0,0,0.00000000,0.00000000,,0.00000000,0.00000000,0,0.00000000,0.00000000,false,0,0.00000000,30,13,0.00000000,13,1500,1500,1.42901066,0.00095267,0.00344958,1.56356311,0.00107972,0.00078275,30,1270,0,12,false,heuristic,0.10000000,true,true,0,0,0,0,0.00000000,0.00000000,0.00000000,0,true,15564,15664,0.20524909,false,0,0,0,0.00000000,false,0,0,0.00000000,false,0,0,0.00000000,true,20,1,5.83689459,false,false,0,0,0.00000000,false,0,0,false,false,false,fpp_branch_benders,branch_benders,false,false,false,false,360,360,15664,15680,0,0,0,0,0,0.00000000,0,0,0,0,0,0.00000000,0.00000000,,0,0,85.20000000,0.00000000,0.00000000,pass,expected,0.90000000,1.00000000,196.20000000,209.18888889,110;191;227;252;268;293;306;347,false,false,,,,,85.20000000,196.20000000,92.15333333,209.18888889,0.01181358,0.22232315,1.07969524,RT=0.410000;ADAG=0.590000;GDG=0.000000;NFR=0.000000;EMPTY=0.000000,RT=0.458889;ADAG=0.536667;GDG=0.000000;NFR=0.000000;EMPTY=0.004444,Cell2Fire scenarios are treated as directed propagation graphs.,Callback-based FPP-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | FPP recourse objective is burned area from scenario LP subproblems. | Persistent FPP scenario subproblems are enabled: 100 LP models were built once and y_copy equality bounds were updated before each solve. | FPP Branch-Benders master objective is expected burned area. | Optional FPP fractional Benders user cuts were separated at the root node only. | FPP lifted lower-bound inequalities were disabled. | Callback FPP Branch-and-Benders is separate from explicit-loop FPP-Benders. | FppRecourseEvaluator validation passed for final selected firebreaks. | Used explicit train/test scenario IDs. | Branch-and-Benders tolerance: 0.000001. | FPP Branch-Benders lifted lower bounds enabled: false. | FPP Branch-Benders root user cuts enabled: true. | FPP Branch-Benders risk measure: expected value. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
