experiment_id,run_id,case_id,landscape,instance_name,instance_group,method,objective_type,risk_measure,alpha,cvar_beta,cvar_lambda,seed,train_count,test_count,train_graph_rt_ratio,train_graph_adag_ratio,train_graph_gdg_ratio,train_graph_nfr_ratio,train_graph_empty_ratio,test_graph_rt_ratio,test_graph_adag_ratio,test_graph_gdg_ratio,test_graph_nfr_ratio,test_graph_empty_ratio,instance_graph_rt_ratio,instance_graph_adag_ratio,instance_graph_gdg_ratio,instance_graph_nfr_ratio,instance_graph_empty_ratio,time_limit_sec,threads,solver_status,termination_reason,has_incumbent,objective_value,best_bound,mip_gap,runtime_sec,wall_time_sec,num_nodes,num_iterations,lp_relaxation_value,lp_relaxation_value_initial,lp_relaxation_value_final,lp_relaxation_improvement_abs,lp_relaxation_improvement_pct,uses_llbi,uses_root_cuts,uses_coverage_llbi,uses_path_llbi,uses_projected_coverage_llbi,uses_projected_path_llbi,uses_projected_llbi_poly,uses_projected_llbi_exp,uses_combinatorial_benders,combinatorial_benders_scenario_order,uses_global_dominance,uses_conditional_zero_benefit_fixing,benders_lazy_cuts_added,root_user_cuts_added,llbi_cuts_added,coverage_llbi_cuts_added,path_llbi_cuts_added,projected_llbi_cuts_added,projected_llbi_total_nonzeros,combinatorial_benders_cuts_added,dominator_cuts_added,separator_cuts_added,global_dominance_candidates_removed,conditional_zero_benefit_fixings_attempted,conditional_zero_benefit_fixings_applied,num_variables,num_constraints,num_binary_variables,num_continuous_variables,train_expected_burned_area,test_expected_burned_area,train_cvar_burned_area,test_cvar_burned_area,train_worst10_burned_area,test_worst10_burned_area,train_eval_runtime_sec,test_eval_runtime_sec,paired_reburn_train_expected_burned_area,paired_reburn_train_cvar_burned_area,paired_reburn_train_worst10_burned_area,paired_reburn_train_eval_runtime_sec
fpp_new_instances_scaling_new20x20,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR,cvar,cvar,0.01,0.9,1.0,20261929,400,1000,0.142500,0.855000,0.000000,0.000000,0.002500,0.134000,0.850000,0.000000,0.000000,0.016000,0.142500,0.855000,0.000000,0.000000,0.002500,1800,1,Optimal,,1,262.52500000,262.28945836,0.00089722,99.26206556,104.290031,164,38610,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,549,0,0,0,0,0,0,10831,0,0,0,0,0,1201,11232,,,139.07500000,141.90800000,,,262.52500000,266.26000000,0.04735959,0.12171781,,,,
fpp_new_instances_scaling_new20x20,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR-EtaDesc,cvar,cvar,0.01,0.9,1.0,20261929,400,1000,0.142500,0.855000,0.000000,0.000000,0.002500,0.134000,0.850000,0.000000,0.000000,0.016000,0.142500,0.855000,0.000000,0.000000,0.002500,1800,1,Optimal,,1,262.52500000,262.29649602,0.00087041,58.90964699,62.281402,150,34689,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,327,0,0,0,0,0,0,9220,0,0,0,0,0,1201,9621,,,139.07500000,141.90800000,,,262.52500000,266.26000000,0.02967108,0.07672769,,,,
fpp_new_instances_scaling_new20x20,,case01,new20x20,new20x20,shortest_path,FPP-SAA-CVaR,cvar,cvar,0.01,0.9,1.0,20261929,400,1000,0.142500,0.855000,0.000000,0.000000,0.002500,0.134000,0.850000,0.000000,0.000000,0.016000,0.142500,0.855000,0.000000,0.000000,0.002500,1800,1,Feasible,,1,399.00000000,238.69111606,0.40177665,1800.03536872,1805.061154,0,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160801,110130,,,202.46000000,211.73400000,,,381.80000000,382.75000000,0.06537062,0.17116214,,,,
fpp_new_instances_scaling_new20x20,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial,expected,expected,0.01,0.9,1.0,20261929,400,1000,0.142500,0.855000,0.000000,0.000000,0.002500,0.134000,0.850000,0.000000,0.000000,0.016000,0.142500,0.855000,0.000000,0.000000,0.002500,1800,1,Optimal,,1,128.09500000,128.08472707,0.00008020,20.90922301,26.238248,4,4780,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,572,0,0,0,0,0,0,5904,0,0,0,0,0,800,5905,,,128.09500000,133.25700000,,,274.15000000,285.15000000,0.04191073,0.12104619,,,,
fpp_new_instances_scaling_new20x20,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-EtaDesc,expected,expected,0.01,0.9,1.0,20261929,400,1000,0.142500,0.855000,0.000000,0.000000,0.002500,0.134000,0.850000,0.000000,0.000000,0.016000,0.142500,0.855000,0.000000,0.000000,0.002500,1800,1,Optimal,,1,128.09500000,128.04980055,0.00035286,19.35064323,22.063537,4,8009,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,937,0,0,0,0,0,0,11256,0,0,0,0,0,800,11257,,,128.09500000,133.25700000,,,274.15000000,285.15000000,0.02128233,0.05445654,,,,
fpp_new_instances_scaling_new20x20,,case01,new20x20,new20x20,shortest_path,FPP-SAA,expected,expected,0.01,0.9,1.0,20261929,400,1000,0.142500,0.855000,0.000000,0.000000,0.002500,0.134000,0.850000,0.000000,0.000000,0.016000,0.142500,0.855000,0.000000,0.000000,0.002500,1800,1,Optimal,,1,128.09500000,128.09500000,0.00000000,627.88457536,631.196787,3,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160400,109730,,,128.09500000,133.25700000,,,274.15000000,285.15000000,0.03481058,0.08672588,,,,
fpp_new_instances_scaling_new20x20,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-MeanCVaR,mean_cvar,mean-cvar,0.01,0.9,0.5,20261929,400,1000,0.142500,0.855000,0.000000,0.000000,0.002500,0.134000,0.850000,0.000000,0.000000,0.016000,0.142500,0.855000,0.000000,0.000000,0.002500,1800,1,Optimal,,1,200.80000000,200.80000000,0.00000000,67.24074250,72.061117,80,41453,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,551,0,0,0,0,0,0,14950,0,0,0,0,0,1201,15351,,,139.07500000,141.90800000,,,262.52500000,266.26000000,0.04523864,0.11539596,,,,
fpp_new_instances_scaling_new20x20,,case01,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-MeanCVaR-EtaDesc,mean_cvar,mean-cvar,0.01,0.9,0.5,20261929,400,1000,0.142500,0.855000,0.000000,0.000000,0.002500,0.134000,0.850000,0.000000,0.000000,0.016000,0.142500,0.855000,0.000000,0.000000,0.002500,1800,1,Optimal,,1,200.80000000,200.80000000,0.00000000,53.47606218,58.293273,89,33988,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,400,0,0,0,0,0,0,10286,0,0,0,0,0,1201,10687,,,139.07500000,141.90800000,,,262.52500000,266.26000000,0.04649657,0.11519992,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-RootCuts,cvar,cvar,0.01,0.9,1.0,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Optimal,,1,257.85000000,257.63559255,0.00083152,32.50347813,38.765745,1163,65410,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,,0,0,5579,,0,0,0,0,0,0,0,0,0,0,0,1201,6254,,,144.83500000,141.22700000,,,257.85000000,267.82000000,0.05179453,0.12532128,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR,cvar,cvar,0.01,0.9,1.0,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Optimal,,1,257.85000000,257.81585658,0.00013242,46.85546728,51.979878,69,24084,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,676,0,0,0,0,0,0,8504,0,0,0,0,0,1201,8905,,,144.83500000,141.22700000,,,257.85000000,267.82000000,0.05438307,0.12468979,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR-EtaDesc,cvar,cvar,0.01,0.9,1.0,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Optimal,,1,257.85000000,257.64084249,0.00081116,60.88068905,65.464259,86,29149,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,315,0,0,0,0,0,0,8823,0,0,0,0,0,1201,9224,,,144.83500000,141.22700000,,,257.85000000,267.82000000,0.04736294,0.10746482,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-SAA-CVaR,cvar,cvar,0.01,0.9,1.0,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Feasible,,1,267.57500000,237.99860557,0.11053497,1800.13262376,1804.319130,2,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160801,118277,,,153.53750000,142.66300000,,,265.22500000,265.53000000,0.04311209,0.09676789,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial,expected,expected,0.01,0.9,1.0,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Optimal,,1,139.32500000,139.32500000,0.00000000,26.54221102,31.296879,7,7609,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,1356,0,0,0,0,0,0,11319,0,0,0,0,0,800,11320,,,139.32500000,134.08000000,,,287.57500000,286.73000000,0.04500951,0.11291125,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-EtaDesc,expected,expected,0.01,0.9,1.0,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Optimal,,1,139.32500000,139.32500000,0.00000000,28.66429641,32.520936,9,10157,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,1000,0,0,0,0,0,0,12826,0,0,0,0,0,800,12827,,,139.32500000,134.08000000,,,287.57500000,286.73000000,0.03495558,0.08482047,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-SAA,expected,expected,0.01,0.9,1.0,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Optimal,,1,139.32500000,139.19500000,0.00093307,1038.86543516,1043.889403,17,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160400,117877,,,139.32500000,134.08000000,,,287.57500000,286.73000000,0.04755164,0.11587681,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-MeanCVaR,mean_cvar,mean-cvar,0.01,0.9,0.5,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Optimal,,1,201.34250000,201.34250000,0.00000000,50.07127542,54.846631,35,26040,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,549,0,0,0,0,0,0,11463,0,0,0,0,0,1201,11864,,,144.83500000,141.22700000,,,257.85000000,267.82000000,0.04820784,0.10628870,,,,
fpp_new_instances_scaling_new20x20,,case02,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-MeanCVaR-EtaDesc,mean_cvar,mean-cvar,0.01,0.9,0.5,20262929,400,1000,0.097500,0.902500,0.000000,0.000000,0.000000,0.134000,0.850000,0.000000,0.000000,0.016000,0.097500,0.902500,0.000000,0.000000,0.000000,1800,1,Optimal,,1,201.34250000,201.34250000,0.00000000,28.43028651,31.866962,37,16163,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,501,0,0,0,0,0,0,7317,0,0,0,0,0,1201,7718,,,144.83500000,141.22700000,,,257.85000000,267.82000000,0.03261834,0.07926613,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-CVaR-RootCuts,cvar,cvar,0.01,0.9,1.0,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Optimal,,1,269.15000000,268.88307781,0.00099172,42.57572032,47.854050,2636,131551,,,,0.00000000,0.00000000,0,1,0,0,0,0,0,0,0,,0,0,7642,,0,0,0,0,0,0,0,0,0,0,0,1201,8318,,,133.56750000,133.69200000,,,269.15000000,269.46000000,0.04104678,0.11119009,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR,cvar,cvar,0.01,0.9,1.0,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Optimal,,1,269.15000000,269.15000000,0.00000000,131.86726863,136.223263,222,48796,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,675,0,0,0,0,0,0,14318,0,0,0,0,0,1201,14719,,,133.56750000,133.69200000,,,269.15000000,269.46000000,0.04023735,0.10382800,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-CVaR-EtaDesc,cvar,cvar,0.01,0.9,1.0,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Optimal,,1,269.15000000,269.15000000,0.00000000,104.23010438,109.159045,193,46045,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,201,0,0,0,0,0,0,12382,0,0,0,0,0,1201,12783,,,133.56750000,133.69200000,,,269.15000000,269.46000000,0.04595972,0.10920814,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-SAA-CVaR,cvar,cvar,0.01,0.9,1.0,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Feasible,,1,399.00000000,241.84106475,0.39388204,1800.24096352,1805.693699,0,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160801,110383,,,157.65000000,161.85500000,,,309.47500000,304.87000000,0.05607925,0.13979288,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial,expected,expected,0.01,0.9,1.0,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Optimal,,1,131.42500000,131.42500000,0.00000000,25.01777572,29.962295,9,6596,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,760,0,0,0,0,0,0,8345,0,0,0,0,0,800,8346,,,131.42500000,132.88100000,,,291.72500000,286.20000000,0.04811147,0.11782141,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-EtaDesc,expected,expected,0.01,0.9,1.0,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Optimal,,1,131.42500000,131.42500000,0.00000000,25.77659750,28.477016,11,8616,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,1120,0,0,0,0,0,0,11899,0,0,0,0,0,800,11900,,,131.42500000,132.88100000,,,291.72500000,286.20000000,0.02244207,0.05425205,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-SAA,expected,expected,0.01,0.9,1.0,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Optimal,,1,131.42500000,131.42500000,0.00000000,798.79270607,804.015352,7,0,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160400,109983,,,131.42500000,132.88100000,,,291.72500000,286.20000000,0.04826215,0.11961578,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-MeanCVaR,mean_cvar,mean-cvar,0.01,0.9,0.5,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Optimal,,1,201.35875000,201.33012040,0.00014218,73.23850991,78.097035,74,39859,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-asc,0,0,918,0,0,0,0,0,0,17129,0,0,0,0,0,1201,17530,,,133.56750000,133.69200000,,,269.15000000,269.46000000,0.03376452,0.12722537,,,,
fpp_new_instances_scaling_new20x20,,case03,new20x20,new20x20,shortest_path,FPP-Branch-Benders-Combinatorial-MeanCVaR-EtaDesc,mean_cvar,mean-cvar,0.01,0.9,0.5,20263929,400,1000,0.140000,0.852500,0.000000,0.000000,0.007500,0.134000,0.850000,0.000000,0.000000,0.016000,0.140000,0.852500,0.000000,0.000000,0.007500,1800,1,Optimal,,1,201.35875000,201.35875000,0.00000000,58.97175573,63.161627,78,30747,,,,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,eta-desc,0,0,373,0,0,0,0,0,0,10712,0,0,0,0,0,1201,11113,,,133.56750000,133.69200000,,,269.15000000,269.46000000,0.04661172,0.07432434,,,,
